Estado,Medicamento,Apresentacao,Data,Valor,Quantidade,Base
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-11-01,7450,5000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-04-06,14900,10000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-10-10,14900,10000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-05-05,745,500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-06-22,1490,1000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-03-13,184611,123900,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-04-20,676758,454200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-07-10,5811,3900,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-07-10,97595,65500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-09-28,1960393,1315700,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-10-31,106386,71400,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-12-15,492743,330700,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-02-13,24190.5,15000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-04-10,22350,15000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-06-15,25330,17000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-08-04,23840,16000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-10-05,23840,16000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-12-05,23840,16000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-02-03,47680,32000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-03-28,46445.76,28800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-06-14,44994.33,27900,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-06-29,5966.99,3700,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-07-07,8708.58,5400,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-10-27,22440,13200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-11-22,340,200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-12-13,14280,8400,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-12-27,17000,10000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-01-19,8400,6000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-06-21,5960,4000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-07-28,8940,6000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-08-21,5960,4000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-09-11,6705,4500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-10-09,13410,9000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-12-01,10430,7000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-06-15,17069,10100,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-08-29,4760,2800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-09-26,24320,16000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-04-20,298,200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-06-01,298,200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-10-24,745,500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-12-08,790,500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-02-24,483.75,300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-04-14,483.75,300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-09-13,447,300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-02-23,22946,15400,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-04-18,21605,14500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-07-03,20264,13600,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-09-06,25330,17000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2023-12-12,22499,15100,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-09-13,264,300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-07-11,264,300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-05-24,1848,2100,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-12-26,1848,2100,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-12-27,1848,2100,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-05-16,264,300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-05-14,3696,4200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-07-31,7392,8400,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-04-25,704,800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-07-22,704,800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-11-14,352,400,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-06-04,322344,366300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-06-28,59224,67300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-06-28,3168,3600,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-08-08,31152,35400,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-08-08,148632,168900,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-10-08,421256,478700,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-11-29,68992,78400,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-12-11,1121736,1274700,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-12-31,802208,911600,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-04-30,11000,12500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-06-28,15840,18000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-08-21,14960,17000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-11-19,11880,13500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-11-29,14960,17000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-01-30,42160,24800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-03-15,63920,37600,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-06-14,51680,30400,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-06-26,9860,5800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-10-09,46001,29300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-12-31,37994,24200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-02-15,5771,5800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-04-03,6069.5,6100,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-04-10,4975,5000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-05-16,4577,4600,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-06-14,4136,4700,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-07-10,2640,3000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-08-20,5280,6000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-09-20,4400,5000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-10-16,5104,5800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-11-26,5544,6300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-12-17,3960,4500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-01-02,17480,11500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-05-03,34200,22500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-07-12,4840,5500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-12-05,14080,16000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-05-07,176,200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-06-20,1584,1800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-04-04,5870.5,5900,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-04-29,7661.5,7700,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-06-21,17114,17200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-09-10,14726,14800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2024-12-20,12437.5,12500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-03-25,88,100,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-03-21,176,200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-05-16,7400,5000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-06-18,7400,5000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-08-06,7400,5000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-09-16,7400,5000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-06-18,785,1000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-03-11,79024,89800,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-03-11,5456,6200,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-08-26,43567.5,55500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-08-26,2669,3400,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-09-04,260227.5,331500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-01-31,15840,18000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-03-06,15840,18000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-07-04,7850,10000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-07-31,7065,9000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-08-19,7065,9000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-02-26,40977,26100,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-04-29,34540,22000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-06-17,45530,29000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-08-08,45059,28700,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-02-04,10824,12300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-02-26,6160,7000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-04-22,5175,4500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-05-26,11845,10300,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-06-23,4600,4000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-07-18,7590,6600,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-08-27,5750,5000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-09-25,6900,6000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-03-07,17160,19500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-07-25,16800,12000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-09-05,17400,15000,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-02-25,3600,2500,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-07-01,706.5,900,LAI
SP,Hidroxiureia,500mg - Comprimido/Cápsula,2025-02-28,29054,29200,LAI
SP,Hidroxiureia,100mg - Comprimido/Cápsula,2025-07-04,2669.4,600,LAI
SP,Hidroxiureia,100mg - Comprimido/Cápsula,2025-04-08,60321.66,13560,LAI
SP,Hidroxiureia,100mg - Comprimido/Cápsula,2025-06-13,181252.26,40740,LAI
SP,Hidroxiureia,100mg - Comprimido/Cápsula,2025-09-04,111313.98,25020,LAI
SP,Iloprosta,10mcg/ml - Inalação,2021-04-19,1714373.1,73170,LAI
SP,Iloprosta,10mcg/ml - Inalação,2021-08-13,1153458.9,49230,LAI
SP,Iloprosta,10mcg/ml - Inalação,2021-10-18,4183660.8,178560,LAI
SP,Iloprosta,10mcg/ml - Inalação,2021-11-23,976328.1,41670,LAI
SP,Iloprosta,10mcg/ml - Inalação,2021-04-12,1467.6,60,LAI
SP,Iloprosta,10mcg/ml - Inalação,2021-04-19,2935.2,120,LAI
SP,Iloprosta,10mcg/ml - Inalação,2023-03-09,2536063.2,108240,LAI
SP,Iloprosta,10mcg/ml - Inalação,2023-04-06,2569802.4,109680,LAI
SP,Iloprosta,10mcg/ml - Inalação,2023-09-26,1520694,62580,LAI
SP,Iloprosta,10mcg/ml - Inalação,2023-12-20,3647187,150090,LAI
SP,Iloprosta,10mcg/ml - Inalação,2023-01-30,22542,780,LAI
SP,Iloprosta,10mcg/ml - Inalação,2023-04-12,0,0,LAI
SP,Iloprosta,10mcg/ml - Inalação,2023-10-25,8100,270,LAI
SP,Iloprosta,10mcg/ml - Inalação,2024-03-18,5495202,226140,LAI
SP,Iloprosta,10mcg/ml - Inalação,2024-04-12,1204308,49560,LAI
SP,Iloprosta,10mcg/ml - Inalação,2024-09-10,5008564.8,193680,LAI
SP,Iloprosta,10mcg/ml - Inalação,2024-12-13,2752538.4,106440,LAI
SP,Iloprosta,10mcg/ml - Inalação,2024-12-31,4283191.8,165630,LAI
SP,Iloprosta,10mcg/ml - Inalação,2024-02-21,21870,900,LAI
SP,Iloprosta,10mcg/ml - Inalação,2024-04-16,25200,840,LAI
SP,Iloprosta,10mcg/ml - Inalação,2024-07-17,39600,1320,LAI
SP,Iloprosta,10mcg/ml - Inalação,2024-12-03,6673.8,210,LAI
SP,Iloprosta,10mcg/ml - Inalação,2024-12-31,17161.2,540,LAI
SP,Imunoglobulina Humana,2.5g - Injetável,2021-06-25,0,0,LAI
SP,Imunoglobulina Humana,2.5g - Injetável,2021-04-01,17486.28,28,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-03-04,112968,72,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-04-28,101400,60,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-06-25,15210,9,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-03-22,796260,500,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-02-17,38360,40,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-03-30,47950,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-06-10,34368.84,27,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-01-26,0,0,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-02-12,419988.64,1730,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-02-23,786695,2500,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-04-28,511755,1500,LAI
SP,Imunoglobulina Humana,5g - Injetável,2021-04-28,84265,250,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-08-08,81562.5,45,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-12-29,45749.7,30,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-03-02,56400,30,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-04-13,142392,80,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-02-27,24180,10,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-08-23,24500,10,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-10-23,81000,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-12-21,5424.3,3,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-10-05,46768.5,30,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-10-23,137520,80,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-05-05,9500,5,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-12-21,1385,5,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-03-17,85520,40,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-08-08,68400,40,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-11-10,181200,120,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-07-18,83000,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-04-14,204900,100,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-03-29,149600,80,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-05-08,154699.15,85,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-06-07,146190.65,85,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-07-21,131600,80,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-09-28,159000,100,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-10-30,64000,40,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-02-24,67754.4,48,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-03-16,74800,40,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-03-16,324000,900,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-12-28,207750,750,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-04-18,5873855,19645,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-04-18,5727345,19155,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-07-18,735000,2450,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-08-14,2430000,8100,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-12-12,930000,3100,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-12-27,392850,1350,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-12-29,523800,1800,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-01-20,0,0,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-07-11,39375,125,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-08-08,39375,125,LAI
SP,Imunoglobulina Humana,5g - Injetável,2023-12-13,69250,250,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-07-22,80000.28,36,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-02-09,1385,5,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-04-18,216000,150,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-07-15,216000,150,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-30,216000,150,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-10-15,144000,100,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-11-01,139680,97,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-11-27,144000,100,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-12-03,198720,138,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-12-20,504000,350,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-07-15,14475,10,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-20,7237.5,5,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-09-12,21712.5,15,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-10-14,14475,10,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-11-08,7237.5,5,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-11-14,43425,30,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-12-16,43425,30,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-12-30,21712.5,15,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-04-18,669900,330,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-10-14,16440,12,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-11-28,205500,150,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-10-01,0,0,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-10-21,346250,1250,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-02-20,16620,60,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-14,2770,10,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-06-11,56508,204,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-10-14,58170,210,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-10-18,41550,150,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-03-14,0,0,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-05-03,9972,36,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-03-28,13850,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-04-29,13850,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-06-07,13850,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-28,16620,60,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-02-09,96950,350,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-06,13850,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-09-30,13850,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-09,8310,30,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-04-25,55400,200,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-09-19,138500,500,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-03-07,41550,150,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-07-15,55400,200,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-10-25,41550,150,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-05-24,76175,275,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-27,138500,500,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-03-07,5540,20,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-06-26,1385,5,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-09,6925,25,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-03-07,33240,120,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-04-03,49860,180,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-05-16,110800,400,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-26,110800,400,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-06-07,55400,200,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-09-04,27700,100,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-04-09,5330865,19245,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-04-09,3677175,13275,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-01-31,1481190,5090,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-03-11,0,0,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-03-13,2560865,9245,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-05-17,3056695,11035,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-12,994430,3590,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-08-14,0,0,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-11-25,1127625,3875,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-12-30,1373392.77,4845,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-02-19,15750,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-02-29,15750,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-04-09,15750,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-03-22,138500,500,LAI
SP,Imunoglobulina Humana,5g - Injetável,2024-10-18,304700,1100,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-07-25,76464,48,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-05-16,62392.2,39,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-05-16,22098.7,13,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-05-16,54720,32,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-04-07,150240,96,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-09-15,93036,60,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-09-09,43416.8,140,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-08-18,20157.8,65,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-04-30,24000,15,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-04-22,31000,20,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-07-10,25282.5,15,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-04-23,232725,150,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-04-23,97800,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-05-08,98400,60,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-05-08,37800,20,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-06-18,237895.5,150,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-05-29,8880,5,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-06-16,74060,46,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-08-18,80048.5,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-07-04,8068960,27260,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-07-04,3827280,12930,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-02-26,306000,200,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-03-28,306000,200,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-03-06,43425,30,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-04-22,43425,30,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-05-05,57900,40,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-05-29,48900,30,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-08-13,65200,40,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-09-25,57050,35,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-01-09,137000,100,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-02-21,189060,138,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-06-10,919200,600,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-05-19,147000,100,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-07-14,73500,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-09-10,73500,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-08-22,155060,500,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-05-21,83064.24,36,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-04-23,47430,30,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-08-22,93036,300,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-06-18,85000,50,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-09-01,46518,150,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-02-17,73840,40,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-09-26,49619.2,160,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-02-25,7025797.4,24820,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-02-25,4261618.85,15055,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-06-06,306000,200,LAI
SP,Imunoglobulina Humana,5g - Injetável,2025-02-11,2135916.31,7535,LAI
