"","Estado","Medicamento","Apresentacao","Data","Valor","Quantidade"
"3372","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-03-13,422.4,6000
"3373","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-09-29,422.4,6000
"3374","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-02-08,196.43,2790.15
"3375","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-05-30,126.72,1800
"3376","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-08-07,118.27,1680
"3377","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-09-22,111.94,1590
"3378","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-11-17,111.94,1590
"3379","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-05-29,330,3000
"3380","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-05-17,702.24,7980
"3381","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-11-21,1335,15000
"3382","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-02-28,13559.04,192600
"3383","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-05-25,11214.72,159300
"3384","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-08-24,16558.08,235200
"3385","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-11-13,11265.41,160020
"3386","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-04-06,65.47,930
"3387","SP","Control Risperidona","2mg, comprimido revestido, oral",2023-07-04,185.86,2640
"3388","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-04-10,14.76,210
"3389","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-04-12,139.19,1980
"3390","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-09-28,259.41,3690
"3391","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-08-09,140.4,1170
"3392","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-02-09,181.37,2580
"3393","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-09-05,137.09,1950
"3394","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-11-30,132.87,1890
"3395","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-04-11,12.65,180
"3396","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-06-14,130.76,1860
"3397","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-02-09,0,0
"3398","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-10-05,42.18,600
"3399","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-02-08,8.44,120
"3400","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-03-08,36,300
"3401","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-07-05,14.4,90
"3402","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-09-27,12.65,180
"3403","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-03-10,50.62,720
"3404","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-05-26,31.64,450
"3405","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-08-25,126.54,1800
"3406","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-02-17,90.69,1290
"3407","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-06-29,35.85,510
"3408","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-08-18,52.73,750
"3409","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-09-29,189.81,2700
"3410","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-11-06,126.54,1800
"3411","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-03-24,352.2,5010
"3412","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-08-02,280.5,3990
"3413","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-12-13,1199.7,6200
"3414","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-02-07,21.09,300
"3415","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-02-02,71.71,1020
"3416","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-09-28,42.18,600
"3417","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-09-29,42.18,600
"3418","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-10-31,105.45,1500
"3419","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-11-23,8.44,120
"3420","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-02-13,210.9,3000
"3421","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-03-09,303.7,4320
"3422","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-05-15,276.28,3930
"3423","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-07-27,455.54,6480
"3424","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-11-07,398.6,5670
"3425","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-04-25,45524.87,647580
"3426","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-07-11,299.48,4260
"3427","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-09-01,186661.26,2655210
"3428","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-09-26,25729.8,366000
"3429","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-11-01,1067.15,15180
"3430","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-11-08,2856,800
"3431","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-11-30,63510.43,903420
"3432","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-02-08,153.97,2190.15
"3433","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-05-05,126.54,1800
"3434","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-06-28,141.3,2010
"3435","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-05-16,63.27,900
"3436","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-08-22,63.27,900
"3437","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-09-22,63.27,900
"3438","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-10-18,42.18,600
"3439","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-05-29,135,900
"3440","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-12-28,112.5,750
"3441","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-05-17,365,5000
"3442","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-11-21,534,6000
"3443","SP","Control Risperidona","1mg, comprimido revestido, oral",2023-08-31,172.94,2460
"3444","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-12-13,51.6,400
"3445","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-04-06,154.8,1200
"3446","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-09-05,77.4,600
"3447","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-11-08,77.4,600
"3448","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-12-14,51.6,400
"3449","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-05-09,25.8,200
"3450","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-04-19,49355.4,382600
"3451","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-07-06,46285.2,358800
"3452","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-09-28,119196,924000
"3453","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-11-01,412.8,3200
"3454","SP","Control Risperidona","3mg, comprimido revestido, oral",2023-12-15,17260.2,133800
"3455","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-12-19,50.2,10
"3456","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-07-25,47.6,10
"3457","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-12-18,200.8,40
"3458","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-07-13,1369.92,12
"3459","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-03-03,142.8,30
"3460","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-02-06,809.2,170
"3461","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-02-15,238,50
"3462","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-04-12,714,150
"3463","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-08-10,47.6,10
"3464","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-12-12,1004,200
"3465","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-12-18,50.2,10
"3466","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-12-11,150.6,30
"3467","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-03-01,47.6,10
"3468","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-05-09,95.2,20
"3469","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-05-10,0,0
"3470","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-07-26,2052,18
"3471","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-10-24,60,2
"3472","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-04-06,47.6,10
"3473","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-06-22,95.2,20
"3474","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-11-14,1255,250
"3475","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-12-29,3765,750
"3476","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-03-13,54597.2,11470
"3477","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-07-17,2142,450
"3478","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-12-11,5522,1100
"3479","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-12-11,2861.4,570
"3480","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-12-15,133833.2,26660
"3481","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-02-24,476,100
"3482","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-05-10,333.2,70
"3483","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-07-28,333.2,70
"3484","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-11-27,240,40
"3485","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-12-14,100.4,20
"3486","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-04-06,238,50
"3487","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-03-20,0,0
"3488","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-03-23,5212.8,1440
"3489","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-02-08,0,0
"3490","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-08-30,1560,16
"3491","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-11-06,663,300
"3492","SP","Control Risperidona","1mg/ml, sol oral, frasco oral",2023-08-11,240522.8,50530
"3493","SP","Control Risperidona","37,5mg,po liof inj,fa+dil 2ml, sp+sis aplic, im",2023-03-20,0,0
"3494","SP","Control Risperidona","37,5mg,po liof inj,fa+dil 2ml, sp+sis aplic, im",2023-03-23,10078.44,12
"3495","SP","Control Risperidona","37,5mg,po liof inj,fa+dil 2ml, sp+sis aplic, im",2023-07-13,12979.08,12
"3496","SP","Control Risperidona","37,5mg,po liof inj,fa+dil 2ml, sp+sis aplic, im",2023-12-18,27039.78,25
"3497","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-08-19,57.6,720
"3498","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-10-24,67.2,840
"3499","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-06-11,24,300
"3500","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-10-14,14.4,180
"3501","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-10-15,50.4,630
"3502","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-07-11,115.2,1440
"3503","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-22,122.4,1530
"3504","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-24,14.4,180
"3505","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-10-17,72,900
"3506","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-12-26,14.4,180
"3507","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-09-12,7.2,90
"3508","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-06-05,129,1000
"3509","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-16,319.2,3990
"3510","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-29,100,1000
"3511","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-04-25,576,7200
"3512","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-12-20,1056,13200
"3513","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-12-23,0,0
"3514","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-12-27,756,7200
"3515","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-28,261.3,2010
"3516","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-07-04,160.8,2010
"3517","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-12-05,273.6,3420
"3518","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-03,480,6000
"3519","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-09-25,96,1200
"3520","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-04-19,1200,15000
"3521","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-08-09,1984.8,24810
"3522","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-04-18,2560.8,32010
"3523","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-10-15,0,0
"3524","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-11-08,496.8,6210
"3525","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-02,57.6,720
"3526","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-07-29,57.6,720
"3527","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-07-31,120,1500
"3528","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-10-03,240,3000
"3529","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-02,158.4,1980
"3530","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-07-23,158.4,1980
"3531","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-10-17,224,2800
"3532","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-06-28,240,3000
"3533","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-10-03,360,4500
"3534","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-28,480,6000
"3535","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-09,408,5100
"3536","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-07-16,240,3000
"3537","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-09-30,391.2,4890
"3538","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-05-23,360,4500
"3539","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-10-14,96,1200
"3540","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-04-19,384,4800
"3541","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-06-05,1152,14400
"3542","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-09-16,1704,21300
"3543","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-12-26,880.8,11010
"3544","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-06-04,115905.6,1448820
"3545","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-06-28,86.4,1080
"3546","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-06-28,996,12450
"3547","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-08-08,97214.4,1215180
"3548","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-08-21,1113.6,13920
"3549","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-10-08,122263.2,1528290
"3550","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-11-28,1087.2,13590
"3551","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-12-11,658646.4,8233080
"3552","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-04-23,480,6000
"3553","SP","Control Risperidona","2mg, comprimido revestido, oral",2024-11-19,319.2,3990
