"","Ano","Estado","Medicamento","Apresentacao","Valor","LAI","PNCP"
"1866",2021,"AM","Sacarato De Hidroxido Ferrico","100mg - Injetável",209608.56,NA,NA
"1867",2021,"RR","Sacarato De Hidroxido Ferrico","100mg - Injetável",176.4,NA,NA
"1868",2021,"PA","Sacarato De Hidroxido Ferrico","100mg - Injetável",133222.32,NA,NA
"1869",2021,"AP","Sacarato De Hidroxido Ferrico","100mg - Injetável",4047.12,NA,NA
"1870",2021,"TO","Sacarato De Hidroxido Ferrico","100mg - Injetável",12650.4,NA,NA
"1871",2021,"MA","Sacarato De Hidroxido Ferrico","100mg - Injetável",63201.6,NA,NA
"1872",2021,"PI","Sacarato De Hidroxido Ferrico","100mg - Injetável",5609.52,NA,NA
"1873",2021,"CE","Sacarato De Hidroxido Ferrico","100mg - Injetável",393039.36,NA,NA
"1874",2021,"RN","Sacarato De Hidroxido Ferrico","100mg - Injetável",224269.92,NA,NA
"1875",2021,"PB","Sacarato De Hidroxido Ferrico","100mg - Injetável",260658.72,NA,NA
"1876",2021,"PE","Sacarato De Hidroxido Ferrico","100mg - Injetável",448691.04,NA,NA
"1877",2021,"AL","Sacarato De Hidroxido Ferrico","100mg - Injetável",74208.96,NA,NA
"1878",2021,"SE","Sacarato De Hidroxido Ferrico","100mg - Injetável",178723.44,NA,NA
"1879",2021,"BA","Sacarato De Hidroxido Ferrico","100mg - Injetável",930882.96,NA,NA
"1880",2021,"MG","Sacarato De Hidroxido Ferrico","100mg - Injetável",944727.84,NA,NA
"1881",2021,"ES","Sacarato De Hidroxido Ferrico","100mg - Injetável",134764.56,NA,NA
"1882",2021,"RJ","Sacarato De Hidroxido Ferrico","100mg - Injetável",925963.92,NA,NA
"1883",2021,"SP","Sacarato De Hidroxido Ferrico","100mg - Injetável",1617456.96,NA,NA
"1884",2021,"PR","Sacarato De Hidroxido Ferrico","100mg - Injetável",753107.04,NA,NA
"1885",2021,"SC","Sacarato De Hidroxido Ferrico","100mg - Injetável",280133.28,NA,NA
"1886",2021,"RS","Sacarato De Hidroxido Ferrico","100mg - Injetável",343848.96,NA,NA
"1887",2021,"MS","Sacarato De Hidroxido Ferrico","100mg - Injetável",243734.4,NA,NA
"1888",2021,"MT","Sacarato De Hidroxido Ferrico","100mg - Injetável",225363.6,NA,NA
"1889",2021,"GO","Sacarato De Hidroxido Ferrico","100mg - Injetável",110774.16,NA,NA
"1890",2021,"DF","Sacarato De Hidroxido Ferrico","100mg - Injetável",116716.32,NA,NA
"1891",2021,"RO","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1892",2021,"AC","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1893",2021,"AM","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1894",2021,"RR","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1895",2021,"PA","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1896",2021,"AP","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1897",2021,"TO","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1898",2021,"MA","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1899",2021,"PI","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1900",2021,"CE","Octreotida Ç¨Lar","10mg - Injetável",166238.94,NA,NA
"1901",2021,"RN","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1902",2021,"PB","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1903",2021,"PE","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1904",2021,"AL","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1905",2021,"SE","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1906",2021,"BA","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1907",2021,"MG","Octreotida Ç¨Lar","10mg - Injetável",530037.2,NA,NA
"1908",2021,"ES","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1909",2021,"RJ","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1910",2021,"SP","Octreotida Ç¨Lar","10mg - Injetável",640863.16,NA,NA
"1911",2021,"PR","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1912",2021,"SC","Octreotida Ç¨Lar","10mg - Injetável",428848.28,NA,NA
"1913",2021,"RS","Octreotida Ç¨Lar","10mg - Injetável",48185.2,NA,NA
"1914",2021,"MS","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1915",2021,"MT","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1916",2021,"GO","Octreotida Ç¨Lar","10mg - Injetável",72277.8,NA,NA
"1917",2021,"DF","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"1918",2021,"RO","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1919",2021,"AC","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1920",2021,"AM","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1921",2021,"RR","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1922",2021,"PA","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1923",2021,"AP","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1924",2021,"TO","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1925",2021,"MA","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1926",2021,"PI","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1927",2021,"CE","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1928",2021,"RN","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1929",2021,"PB","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1930",2021,"PE","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1931",2021,"AL","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1932",2021,"SE","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1933",2021,"BA","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1934",2021,"MG","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1935",2021,"ES","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1936",2021,"RJ","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1937",2021,"SP","Octreotida","0.1mg/ml - Injetável",173.4,NA,NA
"1938",2021,"PR","Octreotida","0.1mg/ml - Injetável",693.6,NA,NA
"1939",2021,"SC","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1940",2021,"RS","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1941",2021,"MS","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1942",2021,"MT","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1943",2021,"GO","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1944",2021,"DF","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"1945",2021,"RO","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1946",2021,"AC","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1947",2021,"AM","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1948",2021,"RR","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1949",2021,"PA","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1950",2021,"AP","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1951",2021,"TO","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1952",2021,"MA","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1953",2021,"PI","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1954",2021,"CE","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1955",2021,"RN","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1956",2021,"PB","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1957",2021,"PE","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1958",2021,"AL","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1959",2021,"SE","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1960",2021,"BA","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1961",2021,"MG","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1962",2021,"ES","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1963",2021,"RJ","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1964",2021,"SP","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1965",2021,"PR","Imunoglobulina Humana","0.5g - Injetável",16869.06,NA,NA
"1966",2021,"SC","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1967",2021,"RS","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1968",2021,"MS","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1969",2021,"MT","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1970",2021,"GO","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1971",2021,"DF","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"1972",2021,"RO","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1973",2021,"AC","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1974",2021,"AM","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1975",2021,"RR","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1976",2021,"PA","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1977",2021,"AP","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1978",2021,"TO","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1979",2021,"MA","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1980",2021,"PI","Imunoglobulina Humana","2.5g - Injetável",4928.14,NA,NA
"1981",2021,"CE","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1982",2021,"RN","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1983",2021,"PB","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1984",2021,"PE","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1985",2021,"AL","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1986",2021,"SE","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1987",2021,"BA","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1988",2021,"MG","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1989",2021,"ES","Imunoglobulina Humana","2.5g - Injetável",63009.79,NA,NA
"1990",2021,"RJ","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1991",2021,"SP","Imunoglobulina Humana","2.5g - Injetável",184453.24,22742.2613774021,0
"1992",2021,"PR","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1993",2021,"SC","Imunoglobulina Humana","2.5g - Injetável",1202114.15,NA,NA
"1994",2021,"RS","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1995",2021,"MS","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1996",2021,"MT","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1997",2021,"GO","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1998",2021,"DF","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"1999",2021,"RO","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2000",2021,"AC","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2001",2021,"AM","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2002",2021,"RR","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2003",2021,"PA","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2004",2021,"AP","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2005",2021,"TO","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2006",2021,"MA","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2007",2021,"PI","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2008",2021,"CE","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2009",2021,"RN","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2010",2021,"PB","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2011",2021,"PE","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2012",2021,"AL","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2013",2021,"SE","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2014",2021,"BA","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2015",2021,"MG","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2016",2021,"ES","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2017",2021,"RJ","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2018",2021,"SP","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2019",2021,"PR","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2020",2021,"SC","Imunoglobulina Humana","6g - Injetável",4156.68,NA,NA
"2021",2021,"RS","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2022",2021,"MS","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2023",2021,"MT","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2024",2021,"GO","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2025",2021,"DF","Imunoglobulina Humana","6g - Injetável",0,NA,NA
"2026",2021,"RO","Iloprosta","10mcg/ml - Injetável",0,102452.154225136,0
"2027",2021,"AC","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2028",2021,"AM","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2029",2021,"RR","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2030",2021,"PA","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2031",2021,"AP","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2032",2021,"TO","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2033",2021,"MA","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2034",2021,"PI","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2035",2021,"CE","Iloprosta","10mcg/ml - Injetável",745392,NA,NA
"2036",2021,"RN","Iloprosta","10mcg/ml - Injetável",20392.8,NA,NA
"2037",2021,"PB","Iloprosta","10mcg/ml - Injetável",187613.76,NA,NA
"2038",2021,"PE","Iloprosta","10mcg/ml - Injetável",736461.36,NA,NA
"2039",2021,"AL","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2040",2021,"SE","Iloprosta","10mcg/ml - Injetável",189160.8,NA,NA
"2041",2021,"BA","Iloprosta","10mcg/ml - Injetável",105480,312371.026140476,0
"2042",2021,"MG","Iloprosta","10mcg/ml - Injetável",0,10830.6057149065,0
"2043",2021,"ES","Iloprosta","10mcg/ml - Injetável",8438.4,NA,NA
"2044",2021,"RJ","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2045",2021,"SP","Iloprosta","10mcg/ml - Injetável",7225286.24,10024586.5967223,0
"2046",2021,"PR","Iloprosta","10mcg/ml - Injetável",398737.84,534766.293126712,0
"2047",2021,"SC","Iloprosta","10mcg/ml - Injetável",139233.6,NA,NA
"2048",2021,"RS","Iloprosta","10mcg/ml - Injetável",731398.32,NA,NA
"2049",2021,"MS","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2050",2021,"MT","Iloprosta","10mcg/ml - Injetável",23205.6,NA,NA
"2051",2021,"GO","Iloprosta","10mcg/ml - Injetável",196192.8,NA,NA
"2052",2021,"DF","Iloprosta","10mcg/ml - Injetável",0,NA,NA
"2053",2021,"RO","Selegilina","5mg - Comprimido/Cápsula",4806.24,NA,NA
"2054",2021,"AC","Selegilina","5mg - Comprimido/Cápsula",85.5,NA,NA
"2055",2021,"AM","Selegilina","5mg - Comprimido/Cápsula",0,NA,NA
"2056",2021,"RR","Selegilina","5mg - Comprimido/Cápsula",0,NA,NA
"2057",2021,"PA","Selegilina","5mg - Comprimido/Cápsula",290.7,NA,NA
"2058",2021,"AP","Selegilina","5mg - Comprimido/Cápsula",0,NA,NA
"2059",2021,"TO","Selegilina","5mg - Comprimido/Cápsula",2718.9,NA,NA
"2060",2021,"MA","Selegilina","5mg - Comprimido/Cápsula",2690.4,NA,NA
"2061",2021,"PI","Selegilina","5mg - Comprimido/Cápsula",45.6,NA,NA
"2062",2021,"CE","Selegilina","5mg - Comprimido/Cápsula",0,NA,NA
"2063",2021,"RN","Selegilina","5mg - Comprimido/Cápsula",0,NA,NA
"2064",2021,"PB","Selegilina","5mg - Comprimido/Cápsula",1111.5,NA,NA
"2065",2021,"PE","Selegilina","5mg - Comprimido/Cápsula",1499.1,NA,NA
"2066",2021,"AL","Selegilina","5mg - Comprimido/Cápsula",0,NA,NA
"2067",2021,"SE","Selegilina","5mg - Comprimido/Cápsula",0,NA,NA
"2068",2021,"BA","Selegilina","5mg - Comprimido/Cápsula",0,NA,NA
"2069",2021,"MG","Selegilina","5mg - Comprimido/Cápsula",62096.94,NA,NA
"2070",2021,"ES","Selegilina","5mg - Comprimido/Cápsula",21055.8,NA,NA
"2071",2021,"RJ","Selegilina","5mg - Comprimido/Cápsula",2285.7,NA,NA
"2072",2021,"SP","Selegilina","5mg - Comprimido/Cápsula",341535.45,NA,NA
"2073",2021,"PR","Selegilina","5mg - Comprimido/Cápsula",158418.39,NA,NA
"2074",2021,"SC","Selegilina","5mg - Comprimido/Cápsula",71532.72,NA,NA
"2075",2021,"RS","Selegilina","5mg - Comprimido/Cápsula",25673.37,NA,NA
"2076",2021,"MS","Selegilina","5mg - Comprimido/Cápsula",13013.1,NA,NA
"2077",2021,"MT","Selegilina","5mg - Comprimido/Cápsula",1317.84,NA,NA
"2078",2021,"GO","Selegilina","5mg - Comprimido/Cápsula",16313.4,NA,NA
"2079",2021,"DF","Selegilina","5mg - Comprimido/Cápsula",1299.6,NA,NA
"2080",2021,"RO","Hidroxiureia","500mg - Comprimido/Cápsula",14208,NA,NA
"2081",2021,"AC","Hidroxiureia","500mg - Comprimido/Cápsula",10317.6,NA,NA
"2082",2021,"AM","Hidroxiureia","500mg - Comprimido/Cápsula",42716.4,NA,NA
"2083",2021,"RR","Hidroxiureia","500mg - Comprimido/Cápsula",57.6,NA,NA
"2084",2021,"PA","Hidroxiureia","500mg - Comprimido/Cápsula",46550.4,NA,NA
"2085",2021,"AP","Hidroxiureia","500mg - Comprimido/Cápsula",31755.6,NA,NA
"2086",2021,"TO","Hidroxiureia","500mg - Comprimido/Cápsula",0,NA,NA
"2087",2021,"MA","Hidroxiureia","500mg - Comprimido/Cápsula",285423.6,NA,NA
"2088",2021,"PI","Hidroxiureia","500mg - Comprimido/Cápsula",21656.4,NA,NA
"2089",2021,"CE","Hidroxiureia","500mg - Comprimido/Cápsula",207267.6,NA,NA
"2090",2021,"RN","Hidroxiureia","500mg - Comprimido/Cápsula",88614,NA,NA
"2091",2021,"PB","Hidroxiureia","500mg - Comprimido/Cápsula",56526,NA,NA
"2092",2021,"PE","Hidroxiureia","500mg - Comprimido/Cápsula",243121.2,NA,NA
"2093",2021,"AL","Hidroxiureia","500mg - Comprimido/Cápsula",43768.8,NA,NA
"2094",2021,"SE","Hidroxiureia","500mg - Comprimido/Cápsula",207198,NA,NA
"2095",2021,"BA","Hidroxiureia","500mg - Comprimido/Cápsula",963183.6,1560642.6540446,0
"2096",2021,"MG","Hidroxiureia","500mg - Comprimido/Cápsula",1564776,2428954.92863689,0
"2097",2021,"ES","Hidroxiureia","500mg - Comprimido/Cápsula",212056.8,NA,NA
"2098",2021,"RJ","Hidroxiureia","500mg - Comprimido/Cápsula",507832.8,NA,NA
"2099",2021,"SP","Hidroxiureia","500mg - Comprimido/Cápsula",2261049.6,3904177.55337264,0
"2100",2021,"PR","Hidroxiureia","500mg - Comprimido/Cápsula",225832.8,320579.827810017,0
"2101",2021,"SC","Hidroxiureia","500mg - Comprimido/Cápsula",51744,NA,NA
"2102",2021,"RS","Hidroxiureia","500mg - Comprimido/Cápsula",153705.6,NA,NA
"2103",2021,"MS","Hidroxiureia","500mg - Comprimido/Cápsula",52082.4,NA,NA
"2104",2021,"MT","Hidroxiureia","500mg - Comprimido/Cápsula",70488,NA,NA
"2105",2021,"GO","Hidroxiureia","500mg - Comprimido/Cápsula",365889.6,NA,NA
"2106",2021,"DF","Hidroxiureia","500mg - Comprimido/Cápsula",230266.8,381890.849353597,0
"2107",2021,"RO","Risperidona","1mg - Comprimido/Cápsula",4160,41961.8881523978,0
"2108",2021,"AC","Risperidona","1mg - Comprimido/Cápsula",231,NA,NA
"2109",2021,"AM","Risperidona","1mg - Comprimido/Cápsula",1716,NA,NA
"2110",2021,"RR","Risperidona","1mg - Comprimido/Cápsula",63,NA,NA
"2111",2021,"PA","Risperidona","1mg - Comprimido/Cápsula",8315.7,NA,NA
"2112",2021,"AP","Risperidona","1mg - Comprimido/Cápsula",126,NA,NA
"2113",2021,"TO","Risperidona","1mg - Comprimido/Cápsula",2132,NA,NA
"2114",2021,"MA","Risperidona","1mg - Comprimido/Cápsula",15682.1,NA,NA
"2115",2021,"PI","Risperidona","1mg - Comprimido/Cápsula",4200,NA,NA
"2116",2021,"CE","Risperidona","1mg - Comprimido/Cápsula",85602.3,NA,NA
"2117",2021,"RN","Risperidona","1mg - Comprimido/Cápsula",11555.3,NA,NA
"2118",2021,"PB","Risperidona","1mg - Comprimido/Cápsula",19441.7,NA,NA
"2119",2021,"PE","Risperidona","1mg - Comprimido/Cápsula",11110.1,NA,NA
"2120",2021,"AL","Risperidona","1mg - Comprimido/Cápsula",9973,15651.5765452903,0
"2121",2021,"SE","Risperidona","1mg - Comprimido/Cápsula",5532.4,NA,NA
"2122",2021,"BA","Risperidona","1mg - Comprimido/Cápsula",11547.2,53848.1404686051,0
"2123",2021,"MG","Risperidona","1mg - Comprimido/Cápsula",56009.5,123058.636452568,0
"2124",2021,"ES","Risperidona","1mg - Comprimido/Cápsula",27488.6,NA,NA
"2125",2021,"RJ","Risperidona","1mg - Comprimido/Cápsula",9743,NA,NA
"2126",2021,"SP","Risperidona","1mg - Comprimido/Cápsula",421668.6,720449.969936622,0
"2127",2021,"PR","Risperidona","1mg - Comprimido/Cápsula",153818.7,321147.679780861,0
"2128",2021,"SC","Risperidona","1mg - Comprimido/Cápsula",22616.8,NA,NA
"2129",2021,"RS","Risperidona","1mg - Comprimido/Cápsula",35244.8,NA,NA
"2130",2021,"MS","Risperidona","1mg - Comprimido/Cápsula",13311.5,NA,NA
"2131",2021,"MT","Risperidona","1mg - Comprimido/Cápsula",3557,NA,NA
"2132",2021,"GO","Risperidona","1mg - Comprimido/Cápsula",33585.4,NA,NA
"2133",2021,"DF","Risperidona","1mg - Comprimido/Cápsula",6437.2,1116.89754593107,0
"2134",2021,"RO","Risperidona","2mg - Comprimido/Cápsula",8244.61,407792.964289904,0
"2135",2021,"AC","Risperidona","2mg - Comprimido/Cápsula",524.7,NA,NA
"2136",2021,"AM","Risperidona","2mg - Comprimido/Cápsula",1607.1,NA,NA
"2137",2021,"RR","Risperidona","2mg - Comprimido/Cápsula",0,NA,NA
"2138",2021,"PA","Risperidona","2mg - Comprimido/Cápsula",12334.08,NA,NA
"2139",2021,"AP","Risperidona","2mg - Comprimido/Cápsula",389.4,NA,NA
"2140",2021,"TO","Risperidona","2mg - Comprimido/Cápsula",6360.75,NA,NA
"2141",2021,"MA","Risperidona","2mg - Comprimido/Cápsula",28335.56,NA,NA
"2142",2021,"PI","Risperidona","2mg - Comprimido/Cápsula",18317.31,NA,NA
"2143",2021,"CE","Risperidona","2mg - Comprimido/Cápsula",76705.75,NA,NA
"2144",2021,"RN","Risperidona","2mg - Comprimido/Cápsula",53569.45,NA,NA
"2145",2021,"PB","Risperidona","2mg - Comprimido/Cápsula",88790.68,NA,NA
"2146",2021,"PE","Risperidona","2mg - Comprimido/Cápsula",48066.37,NA,NA
"2147",2021,"AL","Risperidona","2mg - Comprimido/Cápsula",5536.41,50980.3357192776,0
"2148",2021,"SE","Risperidona","2mg - Comprimido/Cápsula",24203.63,NA,NA
"2149",2021,"BA","Risperidona","2mg - Comprimido/Cápsula",0,NA,NA
"2150",2021,"MG","Risperidona","2mg - Comprimido/Cápsula",319633.6,272394.844530208,0
"2151",2021,"ES","Risperidona","2mg - Comprimido/Cápsula",111826.55,NA,NA
"2152",2021,"RJ","Risperidona","2mg - Comprimido/Cápsula",45024.98,NA,NA
"2153",2021,"SP","Risperidona","2mg - Comprimido/Cápsula",1411735.16,738648.678865853,0
"2154",2021,"PR","Risperidona","2mg - Comprimido/Cápsula",507234.75,271997.050270846,0
"2155",2021,"SC","Risperidona","2mg - Comprimido/Cápsula",86287.63,NA,NA
"2156",2021,"RS","Risperidona","2mg - Comprimido/Cápsula",111825.89,NA,NA
"2157",2021,"MS","Risperidona","2mg - Comprimido/Cápsula",42616.64,NA,NA
"2158",2021,"MT","Risperidona","2mg - Comprimido/Cápsula",9594.2,NA,NA
"2159",2021,"GO","Risperidona","2mg - Comprimido/Cápsula",89447.16,NA,NA
"2160",2021,"DF","Risperidona","2mg - Comprimido/Cápsula",23040.05,32457.5190530678,0
"2161",2021,"RO","Risperidona","3mg - Comprimido/Cápsula",1636.59,11539.8078828261,0
"2162",2021,"AC","Risperidona","3mg - Comprimido/Cápsula",2590.8,NA,NA
"2163",2021,"AM","Risperidona","3mg - Comprimido/Cápsula",0,NA,NA
"2164",2021,"RR","Risperidona","3mg - Comprimido/Cápsula",1454.69,NA,NA
"2165",2021,"PA","Risperidona","3mg - Comprimido/Cápsula",2765.39,NA,NA
"2166",2021,"AP","Risperidona","3mg - Comprimido/Cápsula",275.4,NA,NA
"2167",2021,"TO","Risperidona","3mg - Comprimido/Cápsula",0,NA,NA
