"","Data","Estado","CNPJ","Fornecedor","CATMAT","Medicamento","Apresentacao","Quantidade","Valor","Base","Populacao"
"5245",2023-07-24,"SP","05.333.542/0009-57","Teva Farmaceutica",308718,"Acitretina","25 mg - Comprimido/Cápsula",65200,550166.657288458,"LAI",NA
"5246",2023-09-26,"SP","05.333.542/0009-57","Teva Farmaceutica",308718,"Acitretina","25 mg - Comprimido/Cápsula",59900,502976.384356168,"LAI",NA
"5247",2023-11-01,"SP","05.333.542/0009-57","Teva Farmaceutica",308718,"Acitretina","25 mg - Comprimido/Cápsula",1300,10859.4703030933,"LAI",NA
"5248",2023-07-18,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",180,6974.78798249534,"LAI",NA
"5249",2023-12-07,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",180,6866.3242097244,"LAI",NA
"5250",2023-03-13,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",19770,772817.736917274,"LAI",NA
"5251",2023-04-19,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",64890,2521198.09724376,"LAI",NA
"5252",2023-07-31,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",58800,2278430.74094848,"LAI",NA
"5253",2023-09-28,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",99000,3817401.16331824,"LAI",NA
"5254",2023-01-24,"SP","20.202.872/0001-40","Provip Distribuidora Hospitalar",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",420,16147.9172822814,"LAI",NA
"5255",2023-04-19,"SP","20.202.872/0001-40","Provip Distribuidora Hospitalar",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",270,10159.778366584,"LAI",NA
"5256",2023-06-29,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",360,13966.3113927282,"LAI",NA
"5257",2023-12-01,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",120,4577.5494731496,"LAI",NA
"5258",2023-12-19,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",48,1831.01978925984,"LAI",NA
"5259",2023-04-19,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",3420,126634.523490712,"LAI",NA
"5260",2023-07-31,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",8580,316841.901686578,"LAI",NA
"5261",2023-08-01,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",17160,632229.321510396,"LAI",NA
"5262",2023-12-15,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",7620,292506.72295302,"LAI",NA
"5263",2023-05-03,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",30,1108.28093673484,"LAI",NA
"5264",2023-12-18,"SP","33.247.743/0044-50","GlaxoSmithKline (GSK)",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",30,1151.60127146858,"LAI",NA
"5265",2023-07-24,"SP","04.307.650/0025-02","Onco Prod",280115,"Bosentana","125 mg - Comprimido/Cápsula",480,26358.9695216214,"LAI",NA
"5266",2023-12-18,"SP","05.005.873/0001-00","Portal",280115,"Bosentana","125 mg - Comprimido/Cápsula",180,647.283858165997,"LAI",NA
"5267",2023-12-18,"SP","05.005.873/0001-00","Portal",280115,"Bosentana","125 mg - Comprimido/Cápsula",360,1294.56771633199,"LAI",NA
"5268",2023-10-31,"SP","30.226.102/0001-90","Sao Lucas Distribuidora De Produtos Farmaceuticos E Hospitalares",280115,"Bosentana","125 mg - Comprimido/Cápsula",0,0,"LAI",NA
"5269",2023-04-10,"SP","49.475.833/0017-65","Biolab Sanus Farmaceutica",280115,"Bosentana","125 mg - Comprimido/Cápsula",138300,691863.40602846,"LAI",NA
"5270",2023-12-18,"SP","05.005.873/0001-00","Portal",280115,"Bosentana","125 mg - Comprimido/Cápsula",8700,31285.3864780232,"LAI",NA
"5271",2023-12-18,"SP","05.005.873/0001-00","Portal",280115,"Bosentana","125 mg - Comprimido/Cápsula",2880,10356.541730656,"LAI",NA
"5272",2023-05-10,"SP","05.005.873/0001-00","Portal",280115,"Bosentana","125 mg - Comprimido/Cápsula",120,386.53213668443,"LAI",NA
"5273",2023-06-21,"SP","05.005.873/0001-00","Portal",280115,"Bosentana","125 mg - Comprimido/Cápsula",120,386.841480791898,"LAI",NA
"5274",2023-03-13,"SP","05.005.873/0001-00","Portal",280116,"Bosentana","62.5 mg - Comprimido/Cápsula",38880,63145.0400761309,"LAI",NA
"5275",2023-03-29,"SP","05.005.873/0001-00","Portal",280116,"Bosentana","62.5 mg - Comprimido/Cápsula",3420,5554.42482151151,"LAI",NA
"5276",2023-03-29,"SP","05.005.873/0001-00","Portal",280116,"Bosentana","62.5 mg - Comprimido/Cápsula",900,1461.69074250303,"LAI",NA
"5277",2023-11-13,"SP","05.005.873/0001-00","Portal",280116,"Bosentana","62.5 mg - Comprimido/Cápsula",23040,506482.177698926,"LAI",NA
"5278",2023-07-21,"SP","12.420.164/0001-57","CM Hospitalar",280116,"Bosentana","62.5 mg - Comprimido/Cápsula",60,856.026987345417,"LAI",NA
"5279",2023-09-13,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",200,514.422732089078,"LAI",NA
"5280",2023-08-17,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",600,1547.28149531368,"LAI",NA
"5281",2023-10-13,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",100,256.595597268913,"LAI",NA
"5282",2023-10-31,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",300,769.78679180674,"LAI",NA
"5283",2023-07-18,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",100,258.473518357994,"LAI",NA
"5284",2023-08-01,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",17100,44097.5226164398,"LAI",NA
"5285",2023-09-28,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",8050,20705.5149665854,"LAI",NA
"5286",2023-11-06,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",100,255.879016858312,"LAI",NA
"5287",2023-12-11,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",150,381.681059222502,"LAI",NA
"5288",2023-12-11,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",300,763.362118445005,"LAI",NA
"5289",2023-12-15,"SP","09.053.134/0001-45","Elfa Medicamentos",272473,"Danazol","100 mg - Comprimido/Cápsula",32250,82061.427732838,"LAI",NA
"5290",2023-03-09,"SP","61.363.032/0001-46","Chiesi",361382,"Deferiprona","500 mg - Comprimido/Cápsula",173900,1807559.25419575,"LAI",NA
"5291",2023-09-28,"SP","61.363.032/0015-41","Chiesi",361382,"Deferiprona","500 mg - Comprimido/Cápsula",43000,465587.928054848,"LAI",NA
"5292",2023-12-20,"SP","61.363.032/0015-41","Chiesi",361382,"Deferiprona","500 mg - Comprimido/Cápsula",79000,846212.703465239,"LAI",NA
"5293",2023-04-11,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",546,128852.040402046,"LAI",NA
"5294",2023-05-11,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",546,128556.456765987,"LAI",NA
"5295",2023-07-19,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",112,26360.0353918002,"LAI",NA
"5296",2023-04-06,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",84,19823.390831084,"LAI",NA
"5297",2023-07-12,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",56,13180.0176959001,"LAI",NA
"5298",2023-03-13,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",336,99964.3242359755,"LAI",NA
"5299",2023-04-14,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",0,0,"LAI",NA
"5300",2023-05-17,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",336,79111.665702146,"LAI",NA
"5301",2023-08-08,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",336,78898.5951765002,"LAI",NA
"5302",2023-04-14,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",336,79293.5633243358,"LAI",NA
"5303",2023-07-27,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",168,39540.0530877003,"LAI",NA
"5304",2023-04-11,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",126,29735.0862466259,"LAI",NA
"5305",2023-08-09,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",126,29586.9731911876,"LAI",NA
"5306",2023-11-06,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",126,29357.3689140753,"LAI",NA
"5307",2023-11-08,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",182,42405.0884314421,"LAI",NA
"5308",2023-05-17,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",588,138445.414978756,"LAI",NA
"5309",2023-11-13,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",1260,293573.689140753,"LAI",NA
"5310",2023-04-14,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",2254,531927.653967419,"LAI",NA
"5311",2023-04-14,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",1134,267615.776219633,"LAI",NA
"5312",2023-04-14,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",182,42950.6801340152,"LAI",NA
"5313",2023-04-25,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",36302,8567008.73750012,"LAI",NA
"5314",2023-07-11,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",756,177930.238894651,"LAI",NA
"5315",2023-07-11,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",1330,313025.420277627,"LAI",NA
"5316",2023-07-27,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",58786,13835723.5762711,"LAI",NA
"5317",2023-09-28,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",105616,24736131.6243694,"LAI",NA
"5318",2023-11-17,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",364,89559.1946917475,"LAI",NA
"5319",2023-12-26,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",5586,1366735.27585184,"LAI",NA
"5320",2023-12-27,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",76776,18784902.8891516,"LAI",NA
"5321",2023-02-01,"SP","04.307.650/0012-98","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",0,0,"LAI",NA
"5322",2023-02-02,"SP","04.307.650/0012-98","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",0,0,"LAI",NA
"5323",2023-02-16,"SP","04.307.650/0012-98","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",168,40169.9607132638,"LAI",NA
"5324",2023-03-13,"SP","04.307.650/0012-98","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",280,66477.9189829447,"LAI",NA
"5325",2023-05-30,"SP","04.307.650/0012-98","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",84,19776.9834169307,"LAI",NA
"5326",2023-05-31,"SP","04.307.650/0012-98","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",168,39553.9668338614,"LAI",NA
"5327",2023-08-03,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",140,32874.4146568751,"LAI",NA
"5328",2023-09-20,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",140,32789.1458435438,"LAI",NA
"5329",2023-01-24,"SP","04.307.650/0012-98","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",784,236888.354034294,"LAI",NA
"5330",2023-04-18,"SP","56.994.502/0027-79","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",616,145371.532761282,"LAI",NA
"5331",2023-06-07,"SP","04.307.650/0012-98","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",616,145147.281117846,"LAI",NA
"5332",2023-08-23,"SP","04.307.650/0012-98","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",336,78894.8731935217,"LAI",NA
"5333",2023-12-13,"SP","04.307.650/0015-30","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",140,34254.0169386426,"LAI",NA
"5334",2023-05-18,"SP","04.307.650/0015-30","Onco Prod",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",588,138445.414978756,"LAI",NA
"5335",2023-06-15,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",392,46181.0470478607,"LAI",NA
"5336",2023-04-11,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",462,54509.1814394307,"LAI",NA
"5337",2023-05-11,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",462,54384.1386228936,"LAI",NA
"5338",2023-11-07,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",560,65232.4424214801,"LAI",NA
"5339",2023-07-18,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",540,63540.5183711911,"LAI",NA
"5340",2023-08-08,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",90,10565.7791799835,"LAI",NA
"5341",2023-02-09,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",180,26964.2475487843,"LAI",NA
"5342",2023-08-11,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",168,19722.7878026358,"LAI",NA
"5343",2023-02-06,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",84,12583.315522766,"LAI",NA
"5344",2023-07-12,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",56,6589.38709034574,"LAI",NA
"5345",2023-12-11,"SP","43.295.831/0001-40","Interlab Farmaceutica",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",896,109598.164073542,"LAI",NA
"5346",2023-04-11,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",98,11562.5536386671,"LAI",NA
"5347",2023-07-24,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",98,11531.427408105,"LAI",NA
"5348",2023-04-14,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",938,110670.156255814,"LAI",NA
"5349",2023-04-25,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",48258,5693731.77035508,"LAI",NA
"5350",2023-07-11,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",602,70835.9112212168,"LAI",NA
"5351",2023-07-27,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",57694,6788716.0498287,"LAI",NA
"5352",2023-09-28,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",50204,5878539.16592348,"LAI",NA
"5353",2023-12-26,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",1974,241458.455224522,"LAI",NA
"5354",2023-12-27,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",67718,8283223.74412067,"LAI",NA
"5355",2023-08-22,"SP","43.295.831/0001-40","Interlab Farmaceutica",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",28,3471.05929262278,"LAI",NA
"5356",2023-07-12,"SP","56.994.502/0027-79","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",14,1647.34677258644,"LAI",NA
"5357",2023-12-05,"SP","04.307.650/0015-30","Onco Prod",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",14,1712.47131364909,"LAI",NA
"5358",2023-12-13,"SP","04.307.650/0015-30","Onco Prod",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",28,3424.94262729819,"LAI",NA
"5359",2023-12-07,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",400,651.437317573343,"LAI",NA
"5360",2023-04-12,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",900,1492.90628858089,"LAI",NA
"5361",2023-12-07,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",600,977.155976360015,"LAI",NA
"5362",2023-05-18,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",3200,5295.93456238898,"LAI",NA
"5363",2023-11-10,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",200,327.542727765364,"LAI",NA
"5364",2023-03-16,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",12000,20026.8432765932,"LAI",NA
"5365",2023-08-08,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",5000,8252.611068218,"LAI",NA
"5366",2023-10-13,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",1600,2627.67999952358,"LAI",NA
"5367",2023-10-31,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",4800,7883.03999857073,"LAI",NA
"5368",2023-11-01,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",5000,8188.56819413411,"LAI",NA
"5369",2023-04-06,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",10000,16587.8476508987,"LAI",NA
"5370",2023-10-10,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",10000,16422.9999970224,"LAI",NA
"5371",2023-05-05,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",500,827.489775373278,"LAI",NA
"5372",2023-06-22,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",1000,1656.30404132163,"LAI",NA
"5373",2023-03-13,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",123900,206777.156830825,"LAI",NA
"5374",2023-04-20,"SP","57.507.378/0003-65","Ems",268110,"Hidroxiureia","500 mg - Comprimido/Cápsula",454200,753420.04030382,"LAI",NA
